Product_id,Review_rating,clean_review,Emotion,Sentiment_Score
698,5.0 out of 5 stars,most comfortable shoes by puma,5 stars,0.8417164087295532
698, 1.0 out of 5 stars, cant trust the seller dont go for this seller,5 stars,0.3759066164493561
698, 5.0 out of 5 stars, i like it,4 stars,0.5247589945793152
698, 2.0 out of 5 stars, width wise way too small and really difficult to get your feet in,1 star,0.5113915205001831
698, 5.0 out of 5 stars, light and comfortable,5 stars,0.8051616549491882
698, 5.0 out of 5 stars, very very nice product,5 stars,0.9007698893547058
698, 5.0 out of 5 stars, amazing product by puma,5 stars,0.9566196203231812
698, 5.0 out of 5 stars, perfect,5 stars,0.955660343170166
698, 2.0 out of 5 stars, trust issue with amazon i think the product is duplicate if it is original the quality not justified,1 star,0.4568737745285034
698, 4.0 out of 5 stars, timely delivered,5 stars,0.762179434299469
699,5.0 out of 5 stars,you guys gonna love this product,5 stars,0.8986158967018127
699, 5.0 out of 5 stars, adidas lover,5 stars,0.6389433741569519
699, 4.0 out of 5 stars, honest review,5 stars,0.7828144431114197
699, 4.0 out of 5 stars, good,5 stars,0.5337613821029663
699, 1.0 out of 5 stars, its duplicate nd copy,1 star,0.26126956939697266
699, 5.0 out of 5 stars, good shoe good cushioning,5 stars,0.5321787595748901
699, 2.0 out of 5 stars, dont purchase it,1 star,0.8207404017448425
699, 4.0 out of 5 stars, loved it,5 stars,0.84406977891922
699, 5.0 out of 5 stars, value for money,5 stars,0.6624334454536438
699, 1.0 out of 5 stars, tampered packaging,1 star,0.4949653744697571
700,5.0 out of 5 stars,worth the money,5 stars,0.8220213651657104
700, 4.0 out of 5 stars, good shoes awesome traction,5 stars,0.9157249331474304
700, 5.0 out of 5 stars, very good,5 stars,0.8276106715202332
700, 4.0 out of 5 stars, look dont think twice go for it,5 stars,0.4760505259037018
700, 5.0 out of 5 stars, very comfortable,5 stars,0.8497061133384705
700, 5.0 out of 5 stars, best till now,5 stars,0.7529827952384949
700, 5.0 out of 5 stars, most comfy shoes i have ever purchased,5 stars,0.9364810585975647
700, 1.0 out of 5 stars, quality is not good,1 star,0.6218612194061279
700, 4.0 out of 5 stars, good,5 stars,0.5337613821029663
700, 5.0 out of 5 stars, really comfortable just go for it,5 stars,0.8564587235450745
701,5.0 out of 5 stars,satisfied ,5 stars,0.6340687870979309
701, 4.0 out of 5 stars, nice one,5 stars,0.7281727194786072
701, 5.0 out of 5 stars, awesome shoes,5 stars,0.9255470633506775
701, 5.0 out of 5 stars, it is so comfortable and there no any problem,5 stars,0.8880143761634827
701, 5.0 out of 5 stars, only the best,5 stars,0.7587020993232727
701, 1.0 out of 5 stars, dont buy,1 star,0.7622948884963989
701, 1.0 out of 5 stars, fake product,1 star,0.8382667899131775
701, 1.0 out of 5 stars, looks gud but ,4 stars,0.37328657507896423
701, 5.0 out of 5 stars, trekking or harsh roads nothing for this shoes,1 star,0.6279816031455994
701, 4.0 out of 5 stars, good to received in time im worry about the leather quality,5 stars,0.48982271552085876
702,5.0 out of 5 stars,solid product for k,5 stars,0.7156829237937927
702, 4.0 out of 5 stars, best in the industry quality,5 stars,0.9251536726951599
702, 4.0 out of 5 stars, quality is nice only issue is the shoe is a bit tight ,4 stars,0.7466043829917908
702, 4.0 out of 5 stars, first of all its  original quality is good tuff soul and bit heavier due to its soul,5 stars,0.5497755408287048
702, 5.0 out of 5 stars, value for  money,5 stars,0.6624334454536438
702, 5.0 out of 5 stars, good product go for it,5 stars,0.5755103826522827
702, 4.0 out of 5 stars, sturdy shoes a bit on the heavier side compared ,4 stars,0.5842800736427307
702, 4.0 out of 5 stars, go by its looks you will start loving it,5 stars,0.7916260361671448
702, 1.0 out of 5 stars, dupalicate shoeh,5 stars,0.4411216676235199
702, 5.0 out of 5 stars, excellent pair of shoes by adidas after a long time at competitive price,5 stars,0.9232808947563171
703,5.0 out of 5 stars,for wide foot go for it,4 stars,0.37767931818962097
703, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
703, 1.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
703, 2.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
703, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
703, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
703, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
703, 5.0 out of 5 stars, report abuse,1 star,0.556477427482605
703, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
703, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
704,4.0 out of 5 stars,report abuse,1 star,0.556477427482605
704, 1.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
705,5.0 out of 5 stars,comfortable an light weight,5 stars,0.6943781971931458
705, 5.0 out of 5 stars, amazing,5 stars,0.9609782695770264
705, 5.0 out of 5 stars, comfort smart durable,5 stars,0.7750412821769714
705, 5.0 out of 5 stars, kindly arrange a return asap ,1 star,0.7082197070121765
705, 5.0 out of 5 stars, clarks never lets you down as always amazing product ,5 stars,0.950798511505127
706,1.0 out of 5 stars,not a good running shoes,1 star,0.500364363193512
706, 1.0 out of 5 stars, kind of fake it seems,3 stars,0.2956836521625519
706, 2.0 out of 5 stars, worst quality,1 star,0.9062523245811462
706, 5.0 out of 5 stars, very comfortable light perfect as per size,5 stars,0.9367555975914001
706, 5.0 out of 5 stars, always good quality from nb,5 stars,0.8335918188095093
706, 4.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
706, 5.0 out of 5 stars, report abuse,1 star,0.556477427482605
706, 5.0 out of 5 stars, report abuse,1 star,0.556477427482605
706, 4.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
706, 5.0 out of 5 stars, report abuse,1 star,0.556477427482605
707,3.0 out of 5 stars,hard sole,5 stars,0.6031942367553711
707, 1.0 out of 5 stars, fake product,1 star,0.8382667899131775
707, 3.0 out of 5 stars, poor quality,1 star,0.8295193314552307
707, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
707, 2.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
707, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
707, 4.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
708,4.0 out of 5 stars,good shoes missing insole,5 stars,0.45151767134666443
708, 4.0 out of 5 stars, shole modium flexible overall good,4 stars,0.6126158237457275
708, 4.0 out of 5 stars, very good comport,5 stars,0.8007043600082397
708, 5.0 out of 5 stars, very good,5 stars,0.8276106715202332
708, 5.0 out of 5 stars, ,5 stars,0.46193116903305054
708, 2.0 out of 5 stars, not a comfortable,2 stars,0.47570231556892395
708, 5.0 out of 5 stars, awesome,5 stars,0.9403263330459595
708, 5.0 out of 5 stars, best best,5 stars,0.9591481685638428
708, 5.0 out of 5 stars, awsm,5 stars,0.5004414319992065
708, 5.0 out of 5 stars, good product,5 stars,0.6334669589996338
709,4.0 out of 5 stars,nice product with this price,5 stars,0.7389804124832153
709, 1.0 out of 5 stars, fake,1 star,0.6812291741371155
709, 5.0 out of 5 stars, great product,5 stars,0.9308661222457886
709, 1.0 out of 5 stars, worst shoes to play in dont buy them,1 star,0.9270637035369873
709, 4.0 out of 5 stars, unhappy with the packing,1 star,0.5374201536178589
709, 5.0 out of 5 stars, good shoes at right price,5 stars,0.7440183162689209
709, 3.0 out of 5 stars, not as expected,2 stars,0.45118775963783264
709, 1.0 out of 5 stars, not suitable for running even,1 star,0.5604967474937439
709, 3.0 out of 5 stars, compromised with quality,5 stars,0.4635501801967621
709, 5.0 out of 5 stars, value for money,5 stars,0.6624334454536438
710,4.0 out of 5 stars,beautiful shoes but toooo old stock,4 stars,0.4305555820465088
710, 5.0 out of 5 stars, one leather piece shoe pair wonderful,5 stars,0.9169563055038452
710, 5.0 out of 5 stars, good buy,5 stars,0.6347100138664246
710, 3.0 out of 5 stars, review,5 stars,0.4432905614376068
710, 3.0 out of 5 stars, shoes colour has received different as in photo,3 stars,0.335888534784317
710, 5.0 out of 5 stars, nic product,5 stars,0.5712975263595581
710, 4.0 out of 5 stars, super,5 stars,0.9088322520256042
710, 5.0 out of 5 stars, quality product,5 stars,0.8478276133537292
710, 1.0 out of 5 stars,    ,5 stars,0.46193116903305054
710, 5.0 out of 5 stars, excellent,5 stars,0.9499454498291016
711,5.0 out of 5 stars,one of the best product of campus,5 stars,0.9563876390457153
711, 5.0 out of 5 stars, great shoes,5 stars,0.8933022022247314
711, 4.0 out of 5 stars, very nice  comfortable,5 stars,0.8606009483337402
711, 5.0 out of 5 stars, comfortable shoes surprised with the air turbo support,5 stars,0.8226569890975952
711, 1.0 out of 5 stars, product code doesnt matched,1 star,0.5888634920120239
711, 1.0 out of 5 stars, not same as in photo,1 star,0.401448518037796
711, 5.0 out of 5 stars, amazing shoes at most economical price pointmade in india,5 stars,0.9449107646942139
711, 1.0 out of 5 stars, im not satisfied,1 star,0.6667304039001465
711, 5.0 out of 5 stars, lovely,5 stars,0.8782346248626709
711, 5.0 out of 5 stars, worth to buy,5 stars,0.8193498849868774
712,4.0 out of 5 stars,worth the buy,5 stars,0.7970743179321289
712, 5.0 out of 5 stars, great finished product,5 stars,0.8756660223007202
712, 5.0 out of 5 stars, its a luxurious treat,5 stars,0.8963425159454346
712, 5.0 out of 5 stars, elegant,5 stars,0.8492537140846252
712, 5.0 out of 5 stars, great product finish and fitting,5 stars,0.9163740277290344
712, 3.0 out of 5 stars, best shoe in looks except the slow makes sounds,4 stars,0.5072884559631348
713,2.0 out of 5 stars,seems to be fake,1 star,0.6174104809761047
713, 5.0 out of 5 stars, must go for it,5 stars,0.8502528071403503
713, 1.0 out of 5 stars, very poor product,1 star,0.9001234769821167
713, 2.0 out of 5 stars, looks duplicate,1 star,0.30467113852500916
713, 4.0 out of 5 stars, no foam,1 star,0.4150224030017853
713, 4.0 out of 5 stars, must buy,5 stars,0.9319518804550171
713, 1.0 out of 5 stars, many problem shoe,1 star,0.38750532269477844
713, 1.0 out of 5 stars, fake product,1 star,0.8382667899131775
713, 4.0 out of 5 stars, nice and comfortable and definitely not fake,5 stars,0.7865575551986694
713, 2.0 out of 5 stars, careful what you order for,5 stars,0.2978537082672119
714,1.0 out of 5 stars,wrong color  looks old,1 star,0.6490390300750732
714, 5.0 out of 5 stars, a good buy,5 stars,0.6826576590538025
714, 5.0 out of 5 stars, good product,5 stars,0.6334669589996338
714, 5.0 out of 5 stars, excellent product,5 stars,0.9539818167686462
714, 5.0 out of 5 stars, extremely comfortable pair of shoes,5 stars,0.8744965195655823
714, 5.0 out of 5 stars, premium quality  love hush puppies,5 stars,0.874755859375
714, 5.0 out of 5 stars, excellent shoes,5 stars,0.933531641960144
714, 4.0 out of 5 stars, great buy,5 stars,0.9125548005104065
714, 1.0 out of 5 stars, sole fat gya in single use,5 stars,0.6810495257377625
714, 5.0 out of 5 stars, nice shoes,5 stars,0.6508151292800903
715,3.0 out of 5 stars,size not perfect,3 stars,0.45734867453575134
715, 4.0 out of 5 stars, very cool product,5 stars,0.9083791375160217
715, 1.0 out of 5 stars, pathetic,1 star,0.8574475049972534
715, 2.0 out of 5 stars, not a good choice from amazon seller,1 star,0.572819173336029
715, 5.0 out of 5 stars, good quality shoes,5 stars,0.7750428318977356
715, 4.0 out of 5 stars, good product,5 stars,0.6334669589996338
715, 1.0 out of 5 stars, size not genuine,2 stars,0.3688337504863739
715, 1.0 out of 5 stars, wrong product size,1 star,0.7179520726203918
715, 5.0 out of 5 stars, comfortable and perfect size,5 stars,0.9246528744697571
715, 5.0 out of 5 stars, good,5 stars,0.5337613821029663
716,5.0 out of 5 stars,if your feet number is  you need to take ,5 stars,0.33544665575027466
716, 1.0 out of 5 stars, not orginal adidas,1 star,0.4971180260181427
716, 4.0 out of 5 stars, order true to size if available,5 stars,0.46294471621513367
716, 5.0 out of 5 stars, very good quality of sports shoes,5 stars,0.876771092414856
716, 5.0 out of 5 stars, not good for broad feet,2 stars,0.41060468554496765
716, 4.0 out of 5 stars, very good,5 stars,0.8276106715202332
716, 5.0 out of 5 stars, very good,5 stars,0.8276106715202332
716, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
716, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
716, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
717,5.0 out of 5 stars,superb,5 stars,0.941521167755127
717, 5.0 out of 5 stars, good,5 stars,0.5337613821029663
717, 5.0 out of 5 stars, worth buying,5 stars,0.7814589142799377
717, 4.0 out of 5 stars, very nice,5 stars,0.8674944639205933
718,1.0 out of 5 stars,not genuine product  fake fake fake,1 star,0.8899655342102051
718, 1.0 out of 5 stars, not worth,1 star,0.6271973848342896
718, 5.0 out of 5 stars, classy shoe,5 stars,0.8206712007522583
718, 5.0 out of 5 stars, best in segment,5 stars,0.8414077162742615
718, 4.0 out of 5 stars, real leather shoe with leather sole,5 stars,0.7656832337379456
719,1.0 out of 5 stars,finding out with security,5 stars,0.6058303117752075
719, 4.0 out of 5 stars, not bad,3 stars,0.5647664070129395
719, 5.0 out of 5 stars, copa,5 stars,0.5970258712768555
719, 5.0 out of 5 stars, very good,5 stars,0.8276106715202332
719, 5.0 out of 5 stars, adidas copa ,5 stars,0.634163498878479
719, 5.0 out of 5 stars, good,5 stars,0.5337613821029663
720,4.0 out of 5 stars,wrong sizing info,1 star,0.634696364402771
720, 3.0 out of 5 stars, size wrongly listed,1 star,0.4658242464065552
720, 5.0 out of 5 stars, worth the money,5 stars,0.8220213651657104
720, 4.0 out of 5 stars, its good,5 stars,0.4763038456439972
720, 4.0 out of 5 stars, comfortable but little small than nike and adidas,4 stars,0.5802121758460999
720, 5.0 out of 5 stars, awesome,5 stars,0.9403263330459595
720, 5.0 out of 5 stars, nice ,5 stars,0.6637264490127563
720, 1.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
720, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
720, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
721,3.0 out of 5 stars,average quality shoe,3 stars,0.869799017906189
721, 1.0 out of 5 stars, fake product,1 star,0.8382667899131775
721, 1.0 out of 5 stars, because not branded thats copy,1 star,0.5210855007171631
722,1.0 out of 5 stars,wrong color received,1 star,0.6895320415496826
722, 4.0 out of 5 stars, good shoes,5 stars,0.5862407684326172
722, 5.0 out of 5 stars, very comfortable,5 stars,0.8497061133384705
723,5.0 out of 5 stars,satisfied,5 stars,0.6340687870979309
723, 4.0 out of 5 stars, i love redchief,5 stars,0.8420622944831848
723, 1.0 out of 5 stars, support india,5 stars,0.6347689032554626
724,4.0 out of 5 stars,color of the shoes is neon,5 stars,0.4126667082309723
724, 5.0 out of 5 stars, value of money ,5 stars,0.7127645015716553
724, 5.0 out of 5 stars, tha best,5 stars,0.9654554724693298
725,2.0 out of 5 stars,buy from exclusive store only,1 star,0.4412787854671478
725, 5.0 out of 5 stars, awesome,5 stars,0.9403263330459595
725, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
725, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
725, 2.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
725, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
725, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
725, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
725, 5.0 out of 5 stars, verified purchase,5 stars,0.4487840235233307
725, 5.0 out of 5 stars, report abuse,1 star,0.556477427482605
726,1.0 out of 5 stars,sole is coming off,1 star,0.3662131726741791
726, 5.0 out of 5 stars, best comfortable,5 stars,0.9202031493186951
726, 4.0 out of 5 stars, good,5 stars,0.5337613821029663
726, 2.0 out of 5 stars, ,5 stars,0.46193116903305054
726, 2.0 out of 5 stars, not upto the expectation,2 stars,0.34511613845825195
726, 5.0 out of 5 stars, asics rocks,5 stars,0.5991048812866211
726, 4.0 out of 5 stars, good quality shoes,5 stars,0.7750428318977356
726, 5.0 out of 5 stars, amazing design of this shoe,5 stars,0.9509351849555969
726, 5.0 out of 5 stars, good performance shoe,5 stars,0.6417727470397949
726, 4.0 out of 5 stars, old model shoes and smaller size,5 stars,0.5488555431365967
727,5.0 out of 5 stars,excellent product,5 stars,0.9539818167686462
727, 1.0 out of 5 stars, product review,5 stars,0.5350908041000366
727, 4.0 out of 5 stars, awesome,5 stars,0.9403263330459595
727, 5.0 out of 5 stars, nice and comfortable,5 stars,0.794965386390686
727, 4.0 out of 5 stars, nice product but came in open packing,4 stars,0.5982339382171631
727, 3.0 out of 5 stars, overpriced for the quality and much hoped with digital ads,2 stars,0.4253426194190979
727, 5.0 out of 5 stars, suppppprrr nice  paisa vasul material,5 stars,0.6023748517036438
727, 5.0 out of 5 stars, great product great price bye dont worry,5 stars,0.9261602163314819
727, 4.0 out of 5 stars, good quality,5 stars,0.7558814883232117
727, 2.0 out of 5 stars, size fit is not as per expectation a bit larger,3 stars,0.7103880047798157
728,5.0 out of 5 stars,original,5 stars,0.8125025033950806
728, 4.0 out of 5 stars, good,5 stars,0.5337613821029663
729,5.0 out of 5 stars,very good quality and worth buying,5 stars,0.9244735240936279
729, 1.0 out of 5 stars, bed,5 stars,0.5256404876708984
729, 4.0 out of 5 stars, good,5 stars,0.5337613821029663
729, 5.0 out of 5 stars, worth for money,5 stars,0.7170295119285583
730,5.0 out of 5 stars,good product,5 stars,0.6334669589996338
730, 5.0 out of 5 stars, nice product,5 stars,0.6937230825424194
730, 5.0 out of 5 stars, excellent quality,5 stars,0.9573156833648682
731,4.0 out of 5 stars,awesome,5 stars,0.9403263330459595
731, 1.0 out of 5 stars, wrong fake shoe,1 star,0.8831307291984558
731, 1.0 out of 5 stars, copy fake product dont buy it,1 star,0.8999373912811279
731, 5.0 out of 5 stars, just love it,5 stars,0.9363452196121216
731, 5.0 out of 5 stars, fitted and comfortable as expected but gave shoe bites,4 stars,0.5395068526268005
731, 5.0 out of 5 stars, fit enough,5 stars,0.35633572936058044
731, 5.0 out of 5 stars, happyyy,5 stars,0.7559253573417664
731, 5.0 out of 5 stars, good product,5 stars,0.6334669589996338
731, 1.0 out of 5 stars, first copy,5 stars,0.6596927642822266
731, 5.0 out of 5 stars, value for money,5 stars,0.6624334454536438
732,5.0 out of 5 stars,good looking shoe,5 stars,0.5600141286849976
732, 3.0 out of 5 stars, good,5 stars,0.5337613821029663
732, 5.0 out of 5 stars, good,5 stars,0.5337613821029663
732, 5.0 out of 5 stars, nice,5 stars,0.6637264490127563
732, 5.0 out of 5 stars, report abuse,1 star,0.556477427482605
732, 3.0 out of 5 stars, report abuse,1 star,0.556477427482605
732, 5.0 out of 5 stars, report abuse,1 star,0.556477427482605
732, 4.0 out of 5 stars, report abuse,1 star,0.556477427482605
732, 3.0 out of 5 stars, report abuse,1 star,0.556477427482605
732, 5.0 out of 5 stars, report abuse,1 star,0.556477427482605
733,1.0 out of 5 stars,fake product,1 star,0.8382667899131775
733, 1.0 out of 5 stars, worst product got rip up,1 star,0.932280957698822
733, 3.0 out of 5 stars, not comfortable but looks good,3 stars,0.3739044666290283
733, 4.0 out of 5 stars, good item,5 stars,0.5479322075843811
733, 1.0 out of 5 stars, duplicate and damaged,1 star,0.6500831842422485
733, 4.0 out of 5 stars, not bad,3 stars,0.5647664070129395
733, 2.0 out of 5 stars, not good product,1 star,0.7176111936569214
733, 4.0 out of 5 stars, smart comfy shoes,5 stars,0.7170590758323669
733, 5.0 out of 5 stars, superb and elegant,5 stars,0.9587311744689941
733, 5.0 out of 5 stars, somewhat big,3 stars,0.4196022152900696
734,2.0 out of 5 stars,pathetic,1 star,0.8574475049972534
734, 3.0 out of 5 stars, not for regular running persons,2 stars,0.3477882146835327
734, 1.0 out of 5 stars, not as good as it reflects in image,3 stars,0.43882083892822266
734, 3.0 out of 5 stars, only party shoes,5 stars,0.422076553106308
734, 1.0 out of 5 stars, worst product ever,1 star,0.963599443435669
734, 1.0 out of 5 stars, not buy,1 star,0.8148815035820007
734, 1.0 out of 5 stars, fake,1 star,0.6812291741371155
734, 1.0 out of 5 stars, it is too small size want to return,1 star,0.6498611569404602
734, 1.0 out of 5 stars, reply,1 star,0.4206070899963379
734, 2.0 out of 5 stars, not good,1 star,0.6892451643943787
735,4.0 out of 5 stars,nice product with this price,5 stars,0.7389804124832153
735, 1.0 out of 5 stars, fake,1 star,0.6812291741371155
735, 5.0 out of 5 stars, great product,5 stars,0.9308661222457886
735, 1.0 out of 5 stars, worst shoes to play in dont buy them,1 star,0.9270637035369873
735, 4.0 out of 5 stars, unhappy with the packing,1 star,0.5374201536178589
735, 5.0 out of 5 stars, good shoes at right price,5 stars,0.7440183162689209
735, 3.0 out of 5 stars, not as expected,2 stars,0.45118775963783264
735, 1.0 out of 5 stars, not suitable for running even,1 star,0.5604967474937439
735, 3.0 out of 5 stars, compromised with quality,5 stars,0.4635501801967621
735, 5.0 out of 5 stars, value for money,5 stars,0.6624334454536438
736,1.0 out of 5 stars,fake product,1 star,0.8382667899131775
736, 1.0 out of 5 stars, worst product got rip up,1 star,0.932280957698822
736, 3.0 out of 5 stars, not comfortable but looks good,3 stars,0.3739044666290283
736, 4.0 out of 5 stars, good item,5 stars,0.5479322075843811
736, 1.0 out of 5 stars, duplicate and damaged,1 star,0.6500831842422485
736, 4.0 out of 5 stars, not bad,3 stars,0.5647664070129395
736, 2.0 out of 5 stars, not good product,1 star,0.7176111936569214
736, 4.0 out of 5 stars, smart comfy shoes,5 stars,0.7170590758323669
736, 5.0 out of 5 stars, superb and elegant,5 stars,0.9587311744689941
736, 5.0 out of 5 stars, somewhat big,3 stars,0.4196022152900696
737,5.0 out of 5 stars,perfect for those who are seeking comfort and aesthetics altogether,5 stars,0.9346604943275452
737, 1.0 out of 5 stars, fake product delevard,1 star,0.7631672024726868
737, 5.0 out of 5 stars, great pair of shoes,5 stars,0.882271945476532
737, 4.0 out of 5 stars, good product,5 stars,0.6334669589996338
737, 5.0 out of 5 stars, fantastic quality,5 stars,0.9515624046325684
737, 5.0 out of 5 stars, very good value for money,5 stars,0.8008596301078796
737, 5.0 out of 5 stars, the most comfortable pair of shoes ive ever worn,5 stars,0.9594906568527222
737, 5.0 out of 5 stars, good deal,5 stars,0.6691515445709229
737, 4.0 out of 5 stars, good product for running ,5 stars,0.5695186257362366
737, 5.0 out of 5 stars, comfortable shoes in all ways,5 stars,0.8225669860839844
738,5.0 out of 5 stars,good product,5 stars,0.6334669589996338
738, 5.0 out of 5 stars, nice product,5 stars,0.6937230825424194
738, 5.0 out of 5 stars, excellent quality,5 stars,0.9573156833648682
739,2.0 out of 5 stars,its copy product,5 stars,0.43415117263793945
739, 3.0 out of 5 stars, not real woodland as i am used to wear,2 stars,0.34276658296585083
739, 5.0 out of 5 stars, awesome ,5 stars,0.9403263330459595
739, 5.0 out of 5 stars, dabang look bnta hi bro,5 stars,0.5362617373466492
739, 5.0 out of 5 stars, perfect product,5 stars,0.9632331728935242
739, 5.0 out of 5 stars, woodland shoes,5 stars,0.5543851256370544
739, 5.0 out of 5 stars, i am happy ,5 stars,0.7466752529144287
739, 5.0 out of 5 stars, u can give original image product evry time,5 stars,0.6609922647476196
739, 3.0 out of 5 stars, update product image for more information about the item,1 star,0.250418484210968
739, 4.0 out of 5 stars, ok,4 stars,0.45046597719192505
740,5.0 out of 5 stars,good looking shoe,5 stars,0.5600141286849976
740, 3.0 out of 5 stars, good,5 stars,0.5337613821029663
740, 5.0 out of 5 stars, good,5 stars,0.5337613821029663
740, 5.0 out of 5 stars, nice,5 stars,0.6637264490127563
740, 5.0 out of 5 stars, report abuse,1 star,0.556477427482605
740, 3.0 out of 5 stars, report abuse,1 star,0.556477427482605
740, 5.0 out of 5 stars, report abuse,1 star,0.556477427482605
740, 4.0 out of 5 stars, report abuse,1 star,0.556477427482605
740, 3.0 out of 5 stars, report abuse,1 star,0.556477427482605
740, 5.0 out of 5 stars, report abuse,1 star,0.556477427482605
741,2.0 out of 5 stars,pathetic,1 star,0.8574475049972534
741, 3.0 out of 5 stars, not for regular running persons,2 stars,0.3477882146835327
741, 1.0 out of 5 stars, not as good as it reflects in image,3 stars,0.43882083892822266
741, 3.0 out of 5 stars, only party shoes,5 stars,0.422076553106308
741, 1.0 out of 5 stars, worst product ever,1 star,0.963599443435669
741, 1.0 out of 5 stars, not buy,1 star,0.8148815035820007
741, 1.0 out of 5 stars, fake,1 star,0.6812291741371155
741, 1.0 out of 5 stars, it is too small size want to return,1 star,0.6498611569404602
741, 1.0 out of 5 stars, reply,1 star,0.4206070899963379
741, 2.0 out of 5 stars, not good,1 star,0.6892451643943787
742,2.0 out of 5 stars,its copy product,5 stars,0.43415117263793945
742, 3.0 out of 5 stars, not real woodland as i am used to wear,2 stars,0.34276658296585083
742, 5.0 out of 5 stars, awesome ,5 stars,0.9403263330459595
742, 5.0 out of 5 stars, dabang look bnta hi bro,5 stars,0.5362617373466492
742, 5.0 out of 5 stars, perfect product,5 stars,0.9632331728935242
742, 5.0 out of 5 stars, woodland shoes,5 stars,0.5543851256370544
742, 5.0 out of 5 stars, i am happy ,5 stars,0.7466752529144287
742, 5.0 out of 5 stars, u can give original image product evry time,5 stars,0.6609922647476196
742, 3.0 out of 5 stars, update product image for more information about the item,1 star,0.250418484210968
742, 4.0 out of 5 stars, ok,4 stars,0.45046597719192505
743,2.0 out of 5 stars,pathetic,1 star,0.8574475049972534
743, 3.0 out of 5 stars, not for regular running persons,2 stars,0.3477882146835327
743, 1.0 out of 5 stars, not as good as it reflects in image,3 stars,0.43882083892822266
743, 3.0 out of 5 stars, only party shoes,5 stars,0.422076553106308
743, 1.0 out of 5 stars, worst product ever,1 star,0.963599443435669
743, 1.0 out of 5 stars, not buy,1 star,0.8148815035820007
743, 1.0 out of 5 stars, fake,1 star,0.6812291741371155
743, 1.0 out of 5 stars, it is too small size want to return,1 star,0.6498611569404602
743, 1.0 out of 5 stars, reply,1 star,0.4206070899963379
743, 2.0 out of 5 stars, not good,1 star,0.6892451643943787
744,5.0 out of 5 stars,excellent pair of formal shoes,5 stars,0.9197031855583191
744, 5.0 out of 5 stars, go for it,5 stars,0.6479388475418091
744, 3.0 out of 5 stars, nice but tight,4 stars,0.5376126170158386
744, 1.0 out of 5 stars, both are thugs,1 star,0.6073716878890991
744, 1.0 out of 5 stars, poor quality from bata,1 star,0.797122597694397
744, 5.0 out of 5 stars, nice product,5 stars,0.6937230825424194
744, 4.0 out of 5 stars, got what i bought,5 stars,0.7573627233505249
744, 2.0 out of 5 stars, nothing special,2 stars,0.36993589997291565
744, 5.0 out of 5 stars, too big,1 star,0.6367949843406677
744, 5.0 out of 5 stars, good quality original product,5 stars,0.8328549861907959
745,4.0 out of 5 stars,my most comfortable formal shoes till date,5 stars,0.8062437772750854
745, 5.0 out of 5 stars, worth every penny,5 stars,0.9196303486824036
745, 1.0 out of 5 stars, used product got delivered,5 stars,0.5013128519058228
745, 5.0 out of 5 stars, comfortable shoe,5 stars,0.7026243209838867
745, 3.0 out of 5 stars, i do have same shoes in tan colour and in comparison to that the blue one is bit disappointing,3 stars,0.5780231952667236
745, 5.0 out of 5 stars, its amazing,5 stars,0.912672758102417
745, 5.0 out of 5 stars, ultimately comfortable,5 stars,0.4779311716556549
746,5.0 out of 5 stars,awesome,5 stars,0.9403263330459595
746, 5.0 out of 5 stars, reebok sure fit,5 stars,0.7360842823982239
746, 5.0 out of 5 stars, as expected,5 stars,0.8390368223190308
746, 4.0 out of 5 stars, genuine,5 stars,0.8721944093704224
746, 5.0 out of 5 stars, nice,5 stars,0.6637264490127563
746, 5.0 out of 5 stars, good,5 stars,0.5337613821029663
746, 1.0 out of 5 stars, size,5 stars,0.42587944865226746
746, 5.0 out of 5 stars, good,5 stars,0.5337613821029663
